TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ENSINO;NO_MUNICIPIO_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;NO_MUNICIPIO_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;TP_PRESENCA_GERAL;NU_DESEMPENHO;NU_MEDIA_GERAL;NU_INFRAESTRUTURA
1;F;1;3;1;3;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Moreno;PE;1;1;1;1;435.0;507.0;538.5;494.5;EECDECCDBCCBACEDDEEECEDBCBBDDCEEBBDEBBCAECCEB;CECEACDDAACACAAEBCCBABCDCDBCDCECDBDBDEAECCBDD;AEECADACAEDCCDECBDABDECDCBACEADAAECADCEBBEDAD;BDEBCCECDAACDCCDDEAECCACBEBCABBECCADCCEEBDCEE;1;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1.0;140;180;140;180;180;820;E;E;B;D;3;D;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;C;A;B;B;1;2;559.0;2
3;M;1;1;1;2;0;1.0;Desconhecido;Desconhecido;-1.0;-1.0;Muriaé;MG;1;1;1;1;438.8;504.8;505.2;597.0;EBDBCCEADDCEDDCACBACDEAECBAEDEADDCEBCABDAABDC;ABAEAADEBCBABAEDECEABDECABABDBDCEAECADCDBDECA;EBABCBBCDECACAAACAEBBBACDCCDABEAADCBCDBEDCEAC;BCADEBDABBDABEDBCEDACDCDEADCDBBABDCBDCCEBAECC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;140;180;140;160;200;820;B;C;A;B;3;B;A;B;D;A;A;B;B;A;A;A;A;A;B;A;A;D;A;A;B;1;2;573.15;2
3;M;1;3;1;1;1;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Salvador;BA;1;1;1;1;478.5;536.0;456.5;609.0;EBDCADECBCAADBEADBBAEECDCBBDCEAEBCEEDDADACBCB;CEEEACADCCDBADEEBCEABCDBADCBDBACBEDDDACEBEDBD;DBBCCCEDDAADCAACCADBBDCEEEDADAEACBBBCDACCEDDD;DCECEBBCDBABDEABAEECAECBEADDDBCDEBDAACEDBBACC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;140;140;140;160;120;700;E;F;C;D;4;G;A;B;C;B;A;B;B;B;A;B;A;B;B;A;B;E;A;C;B;1;2;556.0;1
3;F;1;3;1;2;0;1.0;Desconhecido;Desconhecido;-1.0;-1.0;São Luís;MA;1;1;1;1;327.0;494.5;415.5;448.8;EBECBECADDEBACEDACBEBDCEBADEBACEDABDECAEACBAD;ABBDCEDECACEBEDABEDADCCECABCBECDECEABCDCAEABE;EBCBBDABDCEAECEDECBEDDEABCCBEBEDBCCBBDBAACEEC;EDEBCEEADDDCADECABECDEDDACADCEEBEAEBDDEBCCBDA;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;140;160;160;160;140;760;C;F;B;B;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B;1;2;489.15;3
3;M;1;3;1;3;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Ananindeua;PA;1;1;1;1;513.0;382.2;475.5;453.0;BCCABCACDDBEEEDECDCADDCAAABACEDECEDDBCCEDEEEB;DAD.EADDCBEDB.ECACDCCABEEADEBCEBDAED.........;BBAECCCCABDEAABBCBAABDAECDAEECDBDCECADE.DBDAE;EDBBEDDCBBADABDEDBDCCCCBAADACDEDDDEBEACBAAAEA;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;80;120;80;60;80;420;E;E;F;B;3;B;A;C;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B;1;2;448.75;2
2;F;1;3;1;2;0;1.0;Juazeiro;BA;4.0;1.0;Juazeiro;BA;1;1;1;1;448.8;559.5;461.8;561.5;EBEAAACADADAEEBCCBAABACBEDAEBBAEBABADDCEBECBB;ACCDCBDACDBDEEEDCDCADAEDEBEEAAACEECABADCBAEDE;BACAECEBCBBECDAADABCACBCACCAD.DAABBCDABACBCDE;EEEBDDBCADDCCCACCECCDDBBCDEDDBEEDACCDCAEADEEA;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;120;200;120;180;140;760;E;G;A;D;4;H;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;E;A;A;B;1;2;558.3;2
3;F;1;1;1;2;0;1.0;Uruçuí;PI;1.0;2.0;Uruçuí;PI;1;1;1;1;479.8;516.5;548.0;433.2;CEBACAADDDBDBDDEDCBEABCBAAAACCBDAEBBBCEBCACEB;DBAACEACCACABABCDACAEABABAAEEBCEBCECABABDABCD;CEAEBCBEAEDCACAEACBABAACAAAECECEBBBDCBADBDBAA;CEEBBDDEECBDADBBDBBCBACCBBDADDCEADCCEBACADBDA;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;120;120;120;100;120;580;D;E;C;C;3;B;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;C;A;A;B;1;2;511.5;3
4;F;1;5;1;2;0;1.0;Jatobá;PE;2.0;1.0;Petrolândia;PE;1;1;1;1;566.0;550.5;552.5;586.5;DBECEACBCDCABEDAEBDDBDCEBCAEDAACBCEABCDDAECAB;AEAEAAABDCDAADEACEBABCDECBDBEABABDCCADEDECADA;EBABB.BAAACDBDEEDAABADDCCCABABDDABABBEBBDBAED;CBCEBECAADBECDABCCDBABECEADBDECEDACBAEEEBDACC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;120;160;120;120;0;520;E;D;C;B;3;B;A;B;C;A;B;B;A;A;A;A;A;A;A;A;A;D;A;B;B;1;2;555.1;2
3;M;1;3;1;2;0;1.0;Farias Brito;CE;2.0;1.0;Farias Brito;CE;1;1;1;1;503.2;533.0;533.5;469.8;EBABDDBCCABBBBEDDBACAECAAEDCBBAEBCBDDCDDCEEDE;AEAEEEDADBAAAEEEBCAABCDCABCCDEEBBECAEDBABCEEE;CCBADABAAEADCDAACACBBEDECEECEEEAABCBBECBBAEED;CCCCDECDEACBDDDBDCDBDEDCDDEDDDCCBDCBCCEEBBBDD;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;200;200;180;200;180;960;B;C;A;B;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;1;2;599.9;3
2;F;1;1;1;2;0;1.0;Vista Gaúcha;RS;2.0;1.0;Frederico Westphalen;RS;1;1;1;1;522.5;505.5;516.5;427.8;AECBDAEECDBECADBEEECABCAAABAABCBDEDBBAEACACDE;DAABDEADCACDBAAEAEAEDACBACABEBAEDCDCABCDBABAD;CAAEBCDEAEDBADDBACBCBAACECAEECBECEBECDADDBBBA;DCEACADEBEDECDCDABCDBEADCBEAADBEEEBAECADADCBB;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;100;120;120;120;60;520;C;E;C;C;4;B;A;B;D;B;A;B;B;B;A;A;A;A;B;A;A;C;A;A;B;1;2;498.45;2
12;F;1;3;1;1;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;São José de Ribamar;MA;1;1;1;1;443.2;528.5;509.0;383.5;DEDAECCADDABECCDCECEAEABEADADBEEEBDBBDBBEBDAB;CDCEDADDAEDDAADEBBDDAECDCAADDCDBEAECBD.BDABCB;ACECBDDDAEDCCEBCBDEDDCBEEBACCDEABBAEEBDBBECDB;DADEACAEDCEDDBACECBCCDCCAEADBEACEEDEECDEDDCCB;1;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1.0;80;40;40;80;0;240;D;D;F;B;3;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B;1;2;420.85;3
2;F;1;3;1;2;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Recife;PE;1;1;1;1;429.0;499.5;495.0;411.2;ABABCDCDCABECBEDDECCABBDBABCBCEDEBEBBCEABEEDE;DBACDEBDCAECBCCAAACDDDCDBBAEEEEAECDBADCBBABCD;BCAEAAEDAEDAECCDECACBECBDAAEBBBEDDCCBDDACEAAA;BAAAACDCECECBECAEBEBECAADDCEDDBDADBDCDECCBDDC;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;120;200;100;120;140;680;E;E;F;B;4;A;A;A;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;1;2;502.95;3
7;F;1;3;1;1;5;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Passos;MG;1;1;1;1;515.5;554.0;506.8;745.5;DEBCEAEACEBDECCBDEEEACABCBDDCCEACBEEDCCDBBCBB;DDCEBDBEBCCEAADEBBDAABCDECBEBADECADABDDEBCDDB;BCBADDBCADDCADDCECEDACBDBBDCEAABEBAECABCBECAE;DDECACCCDDADEEDBECBDDCDDAABEBCDACCCDDECDADEEA;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1.0;120;120;120;120;80;560;C;B;B;B;4;C;A;B;C;A;B;B;B;A;A;B;A;A;C;A;A;E;A;B;B;1;2;576.35;1
6;M;1;1;1;1;3;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Belo Horizonte;MG;1;1;1;1;669.0;692.0;692.0;760.0;CEBDABEAADBEEBDEADEEEDCDDEBBDBCCCDECCAABCBDBE;DBABBEADCDCEBEBCDDEBDEABAECDBAACECDAECBDAABCD;BBBDACCEEEDBACBBACAACACCAAAECCBEDBCAADBDCDDAC;EBDAEDCEBEAABBDCECBBAABCACCACCDCDECBDDDABEADC;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;160;180;180;180;180;880;B;C;C;F;9;D;A;B;D;A;C;B;B;B;A;A;A;A;B;A;A;E;A;B;B;1;1;738.6;1
12;M;0;2;1;1;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;João Pessoa;PB;1;1;1;1;506.2;536.5;600.5;332.0;DBEABCBECADCBECEDBABEDCACECDBACEEDDBDCBEACBDE;EBDACCAAACBAAEDEBCEABCDCADCBDDDBBCACEBAEDAEAE;EBABACADDACDEDAACACBADACBAACCBCAAEDBBEBADCEBD;CEABEDCABACCADCCACDEDDACDCCDEEADCCABBEBECDCBA;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;120;40;40;120;40;360;C;C;C;B;1;B;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;B;1;2;467.05;3
3;M;1;3;1;3;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Santa Bárbara d'Oeste;SP;1;1;1;1;492.2;566.0;578.0;550.5;DBDEEACCBBBCEEAEEBAECEDDECBEBAEBEADCCCEDBACAA;ADBECDAABCDAADEDBCECBCDCEBCBDABCBDCDDDADACECB;DBABCCAADBABEAAADADBBDECCCACCBEAAEDEBEBBAEAED;EABDDEABDBDCAEEACEDCAABBDACDDCCABCABBCEBCEECE;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;120;160;120;120;0;520;E;E;F;C;4;G;A;C;D;C;B;B;B;B;A;B;A;B;D;A;A;E;B;C;B;1;2;541.35;1
3;M;3;1;1;1;1;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;São Bernardo do Campo;SP;1;1;1;1;499.0;502.8;452.5;503.0;CBDDDAAEDCEACEDCCAAABBCDECBBBBCEAACCBBBADEABC;ABCDCADDADCAEDBDCDCADBBADACAAECBAEDCDADABAEAE;CABCADCEABBEBDEBABDCEBEAACCCEDBEBCCBDEEBCAADC;EDEABAEABDDECDCCACDABCDEDABBBCBACCDDAACBEECBB;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;140;120;120;120;120;620;E;F;D;D;3;G;A;C;D;B;A;B;B;B;A;A;A;B;B;A;A;E;A;B;B;1;2;515.45;1
3;F;1;1;1;2;0;1.0;Desconhecido;Desconhecido;-1.0;-1.0;Curitiba;PR;1;1;1;1;462.5;459.5;443.0;350.0;DADBEBCCDCDBEABACABEAEDCCDABEDBCDBAACEECAABEE;EDADDAAECECCAAECCADADCDDEDBEACBAECABCCDEAADBE;CEABBAEEACDBCCBDBADBCDDEABBCEEBDEBDADBCECDAAB;EBAEAECBCEDBBDDDBECACDBACBBAEEDCADBCADCAEECDA;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1.0;120;80;40;100;40;380;D;D;D;B;4;F;A;B;D;B;B;B;B;B;A;B;A;A;B;A;B;E;A;B;B;1;2;419.0;1
3;F;1;3;1;1;1;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Aracaju;SE;1;1;1;1;560.5;583.0;559.0;667.0;DBDDBBAAAECEEDECABBCDECBEEDABBABBBEDACCDAAADD;ACDEACADDADAAEEEBCDABCDECBCADABEBECAAADDBCDDD;AEBAEDBBBACDCDAAEABBADBBBDBCCBECABBCBEBBBDEBD;BCCCCEEBACDDDDCBAEDDAEEDBCDEBCCBEACBBBEBEABCC;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;120;160;120;140;180;720;C;E;C;D;3;E;A;B;C;A;B;B;B;A;A;A;A;A;B;A;A;C;A;A;B;1;1;617.9;2
7;F;1;3;1;1;4;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Propriá;SE;1;1;1;1;448.8;348.0;342.0;556.5;AEBBBEABAEBDCBDEDAEBAECDAEAEDADCABBAB.BECADBD;BBCCAADDEECCBCAAEBDAACBACEABCDEDCCBAABCDDDBAC;DBCEAEECDADBABCBCEDECBABCDEDCBABCDEDCBABCDEDC;ECEAADDEEECACCEEEEADDEEDCCACCECBDEBBACDAABCDB;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;120;120;120;100;100;560;B;A;A;A;1;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;1;2;451.05;3
2;F;1;1;1;3;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Brusque;SC;1;1;1;1;582.0;644.0;631.0;694.5;CEDAECEBCEBECBCBDEDEEACACBDACAEDEBEACECDEBEBB;BDAEECABCADEAADECBDAABCDBEDAACDAAADABEDDEBBDB;BBDCBDACAEDCEDBADADCDCBEBCECEACAABACCADBBEAAB;DAECCCEEDEAACEDBEBBDDDDDAABBCDBBCCADAECBADBEA;0;CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB;CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB;BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE;DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB;1.0;140;180;120;160;120;720;F;E;D;F;5;H;A;C;D;B;A;B;B;B;B;B;A;B;C;A;A;E;A;D;B;1;1;654.3;1
3;F;1;3;1;1;1;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Rio Brilhante;MS;1;1;1;1;417.2;478.5;533.0;422.5;BDCDAEEBDCDBCEDEBAAECDACDDDEEBBDEEACEBBABDBBD;AECDABADCDBEDBEACBECDBECABDDCECBDAEEEACCBDBAD;ECADEEABCCBBAACACBCBACEDEACBEDEADDCCBADDDACAE;EADAECBBADDCEBDECDADEBACBDECCDEEBADBCDACDEBAC;1;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;120;180;140;120;100;660;C;B;C;B;4;C;A;B;D;B;A;B;B;A;A;B;A;A;B;A;A;C;A;B;B;1;2;502.25;2
3;F;1;3;1;2;0;1.0;Garanhuns;PE;2.0;1.0;Garanhuns;PE;1;1;1;1;514.5;465.0;511.0;532.0;CADABECDCEEEAECEAEEACADCEDEDBDCDEEBCEADDBDCDD;ABC.BAEDBD.EACDBABBBDACDBCEABAABACDCBEDBADBDC;EEBDABAEE.BEAACAAACCEABEACDDEDC.ACCBBCD.BCBCB;CCDDDACAEDDCCCBDBDBCDDCABCCBCBBCDADCCCAACDDCB;0;CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD;ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE;BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC;EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB;1.0;120;120;120;120;100;580;E;C;C;B;3;B;A;B;D;A;A;B;A;A;A;B;A;A;B;A;A;E;A;A;B;1;2;520.5;2
14;F;1;1;1;1;17;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Limoeiro do Norte;CE;1;1;1;1;418.0;428.5;434.8;408.5;EBDBEACBCCDCCEABACABEDACAAECBEEBEABECBBDABBAC;AEEEEABAACBAABEEACD..........................;EAABEEBBACDBCBACEEAEDAADDEECADECABACBEDDEBAED;BEAABCBCDBACCCABDCCABBDCECECDADCDEBEDCEC.CEBD;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;80;120;80;80;20;380;A;A;A;A;5;D;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;B;A;A;B;1;2;413.95;3
4;F;1;1;1;1;2;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Santo André;SP;1;1;1;1;528.0;652.5;571.0;676.5;DEBBDAEDDCBDCDBCCBEADACDDABBCECEAEDDBBAEDADDE;DAAADEADCDCADABCDCEBAEBCBECABDACECDAACBDAABCD;BBBCACCDAEDEADEBABAECAACAAACCBBEBBBEABCCCBCCC;EECBCDDEDEAACEDCDACCEAABADCCCCBCBDCBDDCABDBDC;0;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;160;200;180;200;180;920;E;E;D;B;2;E;A;C;D;B;A;B;B;B;A;B;A;B;C;B;A;C;A;C;B;1;1;669.6;1
1;F;1;1;1;3;0;-1.0;Desconhecido;Desconhecido;-1.0;-1.0;Boa Vista;RR;1;1;1;1;474.0;526.0;487.2;417.0;CEBCDEECAEBCBCDEEBCBECCDECBAAECDCECCBAEDDCEDE;EAAABEEDCBCDBABCBEABEEEAECABCAECDCDCEBEADABCD;DDCEADAEDBDECDDBDBABCEADAAAEDCBEBADCDBCDCADAD;EEABEDBEDCECADBCDBACBCEABBABDBCDDECACDADACBCA;1;CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE;DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD;BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC;EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD;1.0;140;160;120;120;120;660;E;E;D;B;3;C;A;C;C;B;A;B;A;B;A;B;A;A;B;A;A;C;A;B;B;1;2;512.85;2
2;M;1;1;1;2;0;1.0;Timóteo;MG;2.0;1.0;Timóteo;MG;1;1;1;1;481.0;547.0;502.8;598.5;EBDBCBECACCEDDBADBBAEEDACBBDDBDEBADDCCADAADAB;AAEBCBABDCBAADEDECCABCDBDBCADDEAADCDBDADACDAE;ABABCABBCADDCDAADACCEBABBEACAAEDABCCBECBDBCBE;CECCDABCCCEECEABBCABABCDCBCDDBCECBBABBECEEACC;0;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;140;120;120;120;60;560;E;E;D;D;4;F;A;D;D;B;A;B;A;B;A;B;A;A;C;A;A;E;A;B;B;1;2;537.85;1
3;F;1;3;1;2;0;1.0;Desconhecido;Desconhecido;-1.0;-1.0;Araci;BA;1;1;1;1;414.2;436.0;309.8;437.2;ABECDBBEDBAACEBDDEBDEEABCECABDCABACABEEECECBA;ABBCCCEBBCEEAEBDBCCABBDBEBDBBCCACEEADCCAAABCB;CEBEACBBCEDACDEDAEAEAEABADCB..AEECCCBBAECBCEA;DEBAEBADCCDBCAABACBEEBDACEDDEBACDBCBDAEABCDEB;1;DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED;ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE;DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED;BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC;1.0;100;120;120;120;40;500;B;E;A;A;4;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;B;A;A;B;1;2;419.45;3
